Date,signal,short_mav,long_mav,positions
2020-11-11,1.0,420.47072143554686,380.867537689209,0.0
2020-11-12,1.0,424.7177261352539,382.05194129943845,0.0
2020-11-13,1.0,429.1505645751953,383.2078495025635,0.0
2020-11-14,1.0,432.6096160888672,384.5099498748779,0.0
2020-11-17,1.0,436.1677841186523,386.09452362060546,0.0
2020-11-18,1.0,440.00099182128906,387.89776573181155,0.0
2020-11-19,1.0,443.26429595947263,389.4798614501953,0.0
2020-11-20,1.0,446.3987533569336,391.1554950714111,0.0
2020-11-23,1.0,449.5604675292969,392.6601589202881,0.0
2020-11-24,1.0,452.94270782470704,394.332075881958,0.0
2020-11-25,1.0,456.74122619628906,395.8398365020752,0.0
2020-11-26,1.0,460.47779693603513,397.3649417877197,0.0
2020-11-27,1.0,464.4794952392578,398.7847396850586,0.0
2020-12-01,1.0,467.8320022583008,400.36002082824706,0.0
2020-12-02,1.0,469.6457748413086,401.8083137512207,0.0
2020-12-03,1.0,471.86591186523435,403.226872253418,0.0
2020-12-04,1.0,475.015234375,404.90188636779783,0.0
2020-12-07,1.0,478.36774291992185,406.6661033630371,0.0
2020-12-08,1.0,480.63248138427736,408.4873100280762,0.0
2020-12-09,1.0,482.00272369384766,410.36178970336914,0.0
2020-12-10,1.0,483.01367950439453,412.06406021118164,0.0
2020-12-11,1.0,484.93399810791016,413.81093139648436,0.0
2020-12-14,1.0,486.92865295410155,415.7690376281738,0.0
2020-12-15,1.0,488.4723419189453,417.589005279541,0.0
2020-12-16,1.0,489.76329193115237,419.2256134033203,0.0
2020-12-17,1.0,490.3951385498047,420.7624885559082,0.0
2020-12-18,1.0,492.2981155395508,422.34582328796387,0.0
2020-12-21,1.0,493.00677490234375,423.6132339477539,0.0
2020-12-22,1.0,494.5950637817383,424.7356918334961,0.0
2020-12-23,1.0,495.8538024902344,426.0861103057861,0.0
2020-12-24,1.0,497.878190612793,427.60502128601075,0.0
2020-12-28,1.0,500.0983261108398,429.1871162414551,0.0
2020-12-29,1.0,502.8462417602539,430.9965534210205,0.0
2020-12-30,1.0,505.00938720703124,432.9317398071289,0.0
2020-12-31,1.0,507.7151809692383,434.9344478607178,0.0
2021-01-01,1.0,509.9774444580078,436.8151226043701,0.0
2021-01-04,1.0,511.4468002319336,438.8481838226318,0.0
2021-01-05,1.0,512.7749176025391,440.9115985870361,0.0
2021-01-06,1.0,514.6729370117188,443.0945686340332,0.0
2021-01-07,1.0,516.1398101806641,445.2924045562744,0.0
2021-01-08,1.0,517.8792495727539,447.4047569274902,0.0
2021-01-11,1.0,519.3287841796875,449.51091423034666,0.0
2021-01-12,1.0,520.4289428710938,451.72857360839845,0.0
2021-01-13,1.0,522.3343963623047,454.04472694396975,0.0
2021-01-14,1.0,524.3587844848632,456.5547702789307,0.0
2021-01-15,1.0,525.974333190918,458.8913661956787,0.0
2021-01-18,1.0,526.767237854004,461.13752059936525,0.0
2021-01-19,1.0,529.3417083740235,463.74853668212893,0.0
2021-01-20,1.0,531.8542297363281,466.25548286437987,0.0
2021-01-21,1.0,534.2874603271484,468.60570640563964,0.0
2021-01-22,1.0,535.290982055664,470.7954902648926,0.0
2021-01-25,1.0,536.1805267333984,473.0664234161377,0.0
2021-01-27,1.0,535.8608825683593,474.9638221740723,0.0
2021-01-28,1.0,535.8361053466797,476.88600006103513,0.0
2021-01-29,1.0,535.9327392578125,478.8236644744873,0.0
2021-02-01,1.0,539.7139099121093,481.5635272979736,0.0
2021-02-02,1.0,543.9584320068359,484.4111743927002,0.0
2021-02-03,1.0,548.1757019042968,487.14732055664064,0.0
2021-02-04,1.0,552.2195220947266,489.92558937072755,0.0
2021-02-05,1.0,555.8396392822266,492.6251880645752,0.0
2021-02-08,1.0,560.1783203125,495.3854927062988,0.0
2021-02-09,1.0,564.5715148925781,498.38800582885744,0.0
2021-02-10,1.0,568.7417083740235,501.31246719360354,0.0
2021-02-11,1.0,572.4163330078125,503.9581718444824,0.0
2021-02-12,1.0,577.0895233154297,506.8448459625244,0.0
2021-02-15,1.0,583.5789642333984,509.98735694885255,0.0
2021-02-16,1.0,589.7834533691406,513.028275680542,0.0
2021-02-17,1.0,595.2792816162109,516.006629562378,0.0
2021-02-18,1.0,599.9202606201172,518.9825054168701,0.0
2021-02-19,1.0,603.4561248779297,521.6350238800048,0.0
2021-02-22,1.0,607.2249053955078,524.2838260650635,0.0
2021-02-23,1.0,611.1027099609375,526.9648399353027,0.0
2021-02-24,1.0,616.9875610351562,530.0435451507568,0.0
2021-02-25,1.0,621.9308349609375,532.6520824432373,0.0
2021-02-26,1.0,624.9414001464844,534.5587738037109,0.0
2021-03-01,1.0,625.166879272461,536.6810363769531,0.0
2021-03-02,1.0,624.8274200439453,538.8119716644287,0.0
2021-03-03,1.0,625.310595703125,541.1572395324707,0.0
2021-03-04,1.0,624.9364440917968,543.1153461456299,0.0
2021-03-05,1.0,624.7035247802735,544.671424484253,0.0
2021-03-08,1.0,623.6355804443359,546.1767074584961,0.0
2021-03-09,1.0,623.2267364501953,548.0152584075928,0.0
2021-03-10,1.0,622.9021362304687,549.7503601074219,0.0
2021-03-12,1.0,622.0200256347656,551.310774230957,0.0
2021-03-15,1.0,619.8345794677734,552.7615447998047,0.0
2021-03-16,1.0,615.9196075439453,553.9670108795166,0.0
2021-03-17,1.0,612.5076354980469,555.3391105651856,0.0
2021-03-18,1.0,608.6050476074219,556.558203125,0.0
2021-03-19,1.0,605.7307647705078,558.0250797271729,0.0
2021-03-22,1.0,603.2232025146484,559.2051475524902,0.0
2021-03-23,1.0,602.0611022949219,560.6137950897216,0.0
2021-03-24,1.0,599.6427398681641,561.7560756683349,0.0
2021-03-25,1.0,596.1960754394531,562.9726902008057,0.0
2021-03-26,1.0,593.7454986572266,564.1304565429688,0.0
2021-03-30,1.0,593.4332946777344,565.5056537628174,0.0
2021-03-31,1.0,592.1324340820313,566.7476669311524,0.0
2021-04-01,1.0,591.3345733642578,567.8918064117431,0.0
2021-04-05,1.0,588.3190521240234,568.6450668334961,0.0
2021-04-06,1.0,585.6008728027343,569.3574440002442,0.0
2021-04-07,1.0,584.0249725341797,570.1769866943359,0.0
2021-04-08,1.0,582.4713714599609,571.0411304473877,0.0
2021-04-09,1.0,579.5524871826171,571.6698806762695,0.0
2021-04-12,1.0,575.2385833740234,571.8278427124023,0.0
2021-04-13,1.0,572.6492523193359,572.3550018310547,0.0
2021-04-15,0.0,571.2468017578125,573.1324222564697,-1.0
2021-04-16,0.0,569.8592132568359,573.8330295562744,0.0
2021-04-19,0.0,568.3849029541016,574.3608074188232,0.0
2021-04-20,0.0,567.4185485839844,575.1611465454101,0.0
2021-04-22,0.0,567.049349975586,576.1386512756347,0.0
2021-04-23,0.0,566.8759002685547,576.9606719970703,0.0
2021-04-26,0.0,567.1088165283203,577.9214515686035,0.0
2021-04-27,0.0,568.6574615478515,578.8958595275878,0.0
2021-04-28,0.0,571.1253814697266,580.0424751281738,0.0
2021-04-29,0.0,573.2513641357422,581.1909507751465,0.0
2021-04-30,0.0,573.6998504638672,582.0018211364746,0.0
2021-05-03,0.0,574.4258575439453,582.8597702026367,0.0
2021-05-04,0.0,574.284619140625,583.601261138916,0.0
2021-05-05,0.0,575.8481292724609,584.4133697509766,0.0
2021-05-06,0.0,577.9443756103516,585.1753036499024,0.0
2021-05-07,0.0,579.4038177490235,585.9929885864258,0.0
2021-05-10,0.0,581.2151123046875,586.875096130371,0.0
2021-05-11,0.0,583.3782562255859,587.6822486877442,0.0
2021-05-12,0.0,586.1633392333985,588.2614418029785,0.0
2021-05-14,0.0,587.9820678710937,588.766919708252,0.0
2021-05-17,1.0,590.3806030273438,589.6378768920898,1.0
2021-05-18,1.0,593.6637298583985,590.7553787231445,0.0
2021-05-19,1.0,596.9196014404297,591.8988983154297,0.0
2021-05-20,1.0,599.8682220458984,592.7927749633789,0.0
2021-05-21,1.0,603.0026794433594,593.9257637023926,0.0
2021-05-24,1.0,606.8383605957031,595.0983970642089,0.0
2021-05-25,1.0,609.7721130371094,596.5417343139649,0.0
2021-05-26,1.0,612.4357818603515,597.9596733093261,0.0
2021-05-27,1.0,613.9670837402343,599.5690254211426,0.0
2021-05-28,1.0,615.0375061035156,600.9913009643554,0.0
2021-05-31,1.0,618.1224060058594,602.5492378234864,0.0
2021-06-01,1.0,620.7662506103516,603.1228553771973,0.0
2021-06-02,1.0,623.5810668945312,603.5069198608398,0.0
2021-06-03,1.0,625.9325317382812,603.8525772094727,0.0
2021-06-04,1.0,627.6422332763672,604.0309814453125,0.0
2021-06-07,1.0,629.6790130615234,604.45283203125,0.0
2021-06-08,1.0,631.1235900878906,604.6114135742188,0.0
2021-06-09,1.0,632.4244537353516,604.6454833984375,0.0
2021-06-10,1.0,634.6867156982422,604.7476936340332,0.0
2021-06-11,1.0,636.5896911621094,604.8102592468261,0.0
2021-06-14,1.0,637.162075805664,604.6560150146485,0.0
2021-06-15,1.0,637.7617095947265,604.3010650634766,0.0
2021-06-16,1.0,638.4877136230468,604.0749633789062,0.0
2021-06-17,1.0,639.2013305664062,603.7732872009277,0.0
2021-06-18,1.0,638.6041748046875,603.5967422485352,0.0
2021-06-21,1.0,637.8063171386718,603.6859451293946,0.0
2021-06-22,1.0,636.8424407958985,603.9461181640625,0.0
2021-06-23,1.0,635.4647674560547,604.0501876831055,0.0
2021-06-24,1.0,634.5628356933594,603.9628440856934,0.0
2021-06-25,1.0,634.857699584961,604.2230171203613,0.0
2021-06-28,1.0,634.2407196044921,604.8740676879883,0.0
2021-06-29,1.0,633.7451538085937,605.2674240112304,0.0
2021-06-30,1.0,632.8803924560547,605.5201629638672,0.0
2021-07-01,1.0,631.918994140625,605.5046768188477,0.0
2021-07-02,1.0,631.7975799560547,605.746265411377,0.0
2021-07-05,1.0,631.7802307128907,606.2220085144043,0.0
2021-07-06,1.0,632.171728515625,606.745450592041,0.0
2021-07-07,1.0,633.0587921142578,607.1034973144531,0.0
2021-07-08,1.0,633.1331268310547,607.3054412841797,0.0
2021-07-09,1.0,633.2743591308594,607.6238426208496,0.0
2021-07-12,1.0,633.8244354248047,608.1534790039062,0.0
2021-07-13,1.0,634.7982238769531,609.0207191467285,0.0
2021-07-14,1.0,635.9999725341797,609.9480476379395,0.0
2021-07-15,1.0,637.7071990966797,611.0488250732421,0.0
2021-07-16,1.0,639.1889404296875,611.9612861633301,0.0
2021-07-19,1.0,640.4105102539063,612.982772064209,0.0
2021-07-20,1.0,640.9581115722656,613.6703704833984,0.0
2021-07-22,1.0,642.5067565917968,614.7661918640136,0.0
2021-07-23,1.0,644.6178741455078,616.0682937622071,0.0
2021-07-26,1.0,645.9930694580078,617.2849098205567,0.0
2021-07-27,1.0,647.3385345458985,618.3503776550293,0.0
2021-07-28,1.0,649.5661041259766,619.6258415222168,0.0
2021-07-29,1.0,652.4707672119141,620.8042114257812,0.0
2021-07-30,1.0,655.1294006347656,622.2072639465332,0.0
2021-08-02,1.0,657.267529296875,623.6629295349121,0.0
2021-08-03,1.0,659.4763488769531,625.0848526000976,0.0
2021-08-04,1.0,662.7690185546875,626.8198623657227,0.0
2021-08-05,1.0,665.2719665527344,628.5333671569824,0.0
2021-08-06,1.0,668.1359802246094,630.5297904968262,0.0
2021-08-09,1.0,671.4244598388672,632.3176445007324,0.0
2021-08-10,1.0,674.2344360351562,633.9003875732421,0.0
2021-08-11,1.0,675.752392578125,635.4940139770508,0.0
2021-08-12,1.0,677.6877563476562,637.2737609863282,0.0
2021-08-13,1.0,679.640966796875,639.1044296264648,0.0
2021-08-16,1.0,681.841650390625,640.6593612670898,0.0
2021-08-17,1.0,684.1883117675782,642.3108749389648,0.0
2021-08-18,1.0,686.587612915039,643.5400695800781,0.0
2021-08-20,1.0,687.9129119873047,644.580054473877,0.0
2021-08-23,1.0,688.3117889404297,645.3648956298828,0.0
2021-08-24,1.0,689.2897094726562,646.2944961547852,0.0
2021-08-25,1.0,690.0639495849609,647.4414024353027,0.0
2021-08-26,1.0,690.8467529296875,648.7310653686524,0.0
2021-08-27,1.0,691.455599975586,650.0969566345215,0.0
2021-08-30,1.0,693.0038116455078,651.496184539795,0.0
2021-08-31,1.0,694.8750823974609,652.8956062316895,0.0
2021-09-01,1.0,696.3412841796875,654.3192192077637,0.0
2021-09-02,1.0,696.8631530761719,655.7318725585938,0.0
2021-09-03,1.0,697.9491363525391,657.1760871887207,0.0
2021-09-06,1.0,699.1171295166016,658.768238067627,0.0
2021-09-07,1.0,699.8154418945312,660.2759880065918,0.0
2021-09-08,1.0,700.8119598388672,661.508226776123,0.0
2021-09-09,1.0,702.1389984130859,662.6128311157227,0.0
2021-09-13,1.0,702.4396942138671,663.6537841796875,0.0
2021-09-14,1.0,702.5714050292969,664.7802253723145,0.0
2021-09-15,1.0,703.1529113769532,665.6969192504882,0.0
2021-09-16,1.0,704.4451568603515,666.712574005127,0.0
2021-09-17,1.0,706.0281585693359,667.6040809631347,0.0
2021-09-20,1.0,707.4844177246093,668.3422134399414,0.0
2021-09-21,1.0,708.9332214355469,669.1064300537109,0.0
2021-09-22,1.0,709.3755645751953,669.8790107727051,0.0
2021-09-23,1.0,710.6653259277343,670.5771324157715,0.0
2021-09-24,1.0,711.865625,671.5059089660645,0.0
2021-09-27,1.0,713.3691040039063,672.5439659118653,0.0
2021-09-28,1.0,713.5430572509765,673.3988159179687,0.0
2021-09-29,1.0,713.0684051513672,674.2521492004395,0.0
2021-09-30,1.0,712.1215850830079,674.9298622131348,0.0
2021-10-01,1.0,710.4913635253906,675.5738159179688,0.0
2021-10-04,1.0,709.2935516357422,676.3933616638184,0.0
2021-10-05,1.0,708.0982208251953,677.1211143493653,0.0
2021-10-06,1.0,706.7363922119141,677.812663269043,0.0
2021-10-07,1.0,705.8044860839843,678.6688293457031,0.0
2021-10-08,1.0,704.9670104980469,679.4141563415527,0.0
2021-10-11,1.0,705.2602508544921,680.3469184875488,0.0
2021-10-12,1.0,705.3174041748047,681.3092437744141,0.0
2021-10-13,1.0,705.0987182617188,682.3205551147461,0.0
2021-10-14,1.0,705.1036895751953,683.5369171142578,0.0
2021-10-18,1.0,706.3611450195312,684.983757019043,0.0
2021-10-19,1.0,708.2224761962891,686.531640625,0.0
2021-10-20,1.0,709.9123382568359,687.9438056945801,0.0
2021-10-21,1.0,712.5042846679687,689.290657043457,0.0
2021-10-22,1.0,714.6066680908203,690.6686195373535,0.0
2021-10-25,1.0,720.5087493896484,693.1968078613281,0.0
2021-10-26,1.0,725.4491027832031,695.6861434936524,0.0
2021-10-27,1.0,731.3064544677734,698.2456809997559,0.0
2021-10-28,1.0,735.7398498535156,700.2377166748047,0.0
2021-10-29,1.0,740.7696655273437,702.1772209167481,0.0
2021-11-01,1.0,746.3138977050781,704.109358215332,0.0
2021-11-02,1.0,751.3213470458984,705.9590003967285,0.0
2021-11-03,1.0,755.7373474121093,707.7721694946289,0.0
2021-11-04,1.0,760.3397277832031,709.579005432129,0.0
2021-11-08,1.0,764.2139770507813,711.2662147521972,0.0
2021-11-09,1.0,768.3466766357421,712.80126953125,0.0
2021-11-10,1.0,771.7065155029297,714.2735542297363,0.0
2021-11-11,1.0,774.8302734375,715.5900123596191,0.0
2021-11-12,1.0,778.1428924560547,717.0590431213379,0.0
2021-11-15,1.0,780.4291717529297,718.5415824890136,0.0
2021-11-16,1.0,781.3536224365234,720.0826347351074,0.0
2021-11-17,1.0,782.0419921875,721.4154495239258,0.0
2021-11-18,1.0,782.8894073486329,722.5116889953613,0.0
2021-11-22,1.0,782.7154510498046,723.4712524414062,0.0
2021-11-23,1.0,782.3451721191407,724.420278930664,0.0
2021-11-24,1.0,778.2944793701172,725.3789016723633,0.0
2021-11-25,1.0,774.4003448486328,726.168537902832,0.0
2021-11-26,1.0,768.7939880371093,726.6618278503418,0.0
2021-11-29,1.0,764.8029388427734,727.1215690612793,0.0
2021-11-30,1.0,760.4440948486329,727.419157409668,0.0
2021-12-01,1.0,756.6568206787109,727.5813087463379,0.0
2021-12-02,1.0,752.7527496337891,727.8291961669922,0.0
2021-12-03,1.0,749.2910247802735,728.0609306335449,0.0
2021-12-06,1.0,745.6851623535156,728.144181060791,0.0
2021-12-07,1.0,743.4237335205078,728.5635391235352,0.0
2021-12-08,1.0,741.776123046875,729.3072021484375,0.0
2021-12-09,1.0,740.4888458251953,729.9738265991211,0.0
2021-12-10,1.0,739.8203552246093,730.6348594665527,0.0
2021-12-13,1.0,738.6970977783203,731.2729049682617,0.0
2021-12-14,1.0,737.9689697265625,731.9867469787598,0.0
2021-12-15,1.0,737.3824890136718,732.7813537597656,0.0
2021-12-16,1.0,736.3809997558594,733.5324714660644,0.0
2021-12-17,1.0,734.6613189697266,734.0990715026855,0.0
2021-12-20,0.0,732.5713623046875,734.2916656494141,-1.0
2021-12-21,0.0,731.0057586669922,734.6557312011719,0.0
2021-12-22,0.0,729.643930053711,735.0781959533691,0.0
2021-12-23,0.0,728.6623229980469,735.4702186584473,0.0
2021-12-24,0.0,728.905859375,735.6373397827149,0.0
2021-12-27,0.0,729.7806091308594,735.8479507446289,0.0
2021-12-28,0.0,730.846713256836,736.0455146789551,0.0
2021-12-29,0.0,731.2443298339844,736.176602935791,0.0
2021-12-30,0.0,731.9053649902344,736.318253326416,0.0
2021-12-31,0.0,733.0907531738281,736.5543365478516,0.0
2022-01-03,0.0,735.8318054199219,737.1482719421386,0.0
2022-01-04,0.0,737.7304107666016,737.7931518554688,0.0
2022-01-05,1.0,739.4525726318359,738.635595703125,1.0
2022-01-06,1.0,740.9461090087891,739.6004302978515,0.0
2022-01-07,1.0,742.698095703125,740.6665321350098,0.0
2022-01-10,1.0,745.5186706542969,741.8643447875977,0.0
2022-01-11,1.0,748.103158569336,742.9012474060058,0.0
2022-01-12,1.0,751.6568328857422,744.1885223388672,0.0
2022-01-13,1.0,755.8094116210938,745.6137199401855,0.0
2022-01-14,1.0,760.3670623779296,746.9575317382812,0.0
2022-01-17,1.0,765.8019470214844,748.3982612609864,0.0
2022-01-18,1.0,770.9088012695313,749.7166000366211,0.0
2022-01-19,1.0,774.6761932373047,750.7808380126953,0.0
2022-01-20,1.0,778.600146484375,751.7779792785644,0.0
2022-01-21,1.0,782.4470611572266,752.8633407592773,0.0
2022-01-24,1.0,785.5509368896485,753.9685836791992,0.0
2022-01-25,1.0,788.8237976074219,755.2210678100586,0.0
2022-01-27,1.0,791.7537139892578,756.4921905517579,0.0
2022-01-28,1.0,794.0126586914063,757.498030090332,0.0
2022-01-31,1.0,796.4306457519531,758.6374427795411,0.0
2022-02-01,1.0,798.6970458984375,760.1384353637695,0.0
2022-02-02,1.0,800.7298461914063,761.5244918823242,0.0
2022-02-03,1.0,801.7686157226562,762.8359970092773,0.0
2022-02-04,1.0,802.7626525878907,763.9760307312011,0.0
2022-02-07,1.0,802.4221954345703,764.9427299499512,0.0
2022-02-08,1.0,801.51513671875,765.9684494018554,0.0
2022-02-09,1.0,801.1249786376953,766.9065696716309,0.0
2022-02-10,1.0,800.2179229736328,767.6527168273926,0.0
2022-02-11,1.0,798.5330322265625,768.1913589477539,0.0
2022-02-14,1.0,795.2378051757812,768.2888984680176,0.0
2022-02-15,1.0,793.0882049560547,768.5442413330078,0.0
2022-02-16,1.0,790.1533172607421,768.6032623291015,0.0
2022-02-17,1.0,787.2581909179687,767.4681983947754,0.0
2022-02-18,1.0,784.2089874267579,766.4679504394531,0.0
2022-02-21,1.0,781.7214172363281,765.467081451416,0.0
2022-02-22,1.0,779.377978515625,764.8781158447266,0.0
2022-02-23,1.0,776.5424926757812,764.164274597168,0.0
2022-02-24,1.0,772.2060150146484,762.9652198791504,0.0
2022-02-25,1.0,769.6662536621094,762.0842567443848,0.0
2022-02-28,1.0,767.3750030517579,761.5468566894531,0.0
2022-03-02,1.0,762.6309692382813,760.7112457275391,0.0
2022-03-03,0.0,756.8929046630859,759.6942237854004,-1.0
2022-03-04,0.0,750.8839630126953,758.4703186035156,0.0
2022-03-07,0.0,743.3640899658203,756.8904243469239,0.0
2022-03-08,0.0,737.3302978515625,755.5677360534668,0.0
2022-03-09,0.0,731.1150970458984,754.2115005493164,0.0
2022-03-10,0.0,724.8427368164063,753.0099609375,0.0
2022-03-11,0.0,718.5007965087891,751.939510345459,0.0
2022-03-14,0.0,713.7965301513672,751.1299934387207,0.0
2022-03-15,0.0,710.9958374023438,750.3155059814453,0.0
2022-03-16,0.0,707.6136352539063,749.7687873840332,0.0
2022-03-17,0.0,705.4292419433593,749.3742797851562,0.0
2022-03-21,0.0,703.4610534667969,748.7598419189453,0.0
2022-03-22,0.0,701.9352111816406,748.3516670227051,0.0
2022-03-23,0.0,700.1384918212891,748.3032073974609,0.0
2022-03-24,0.0,697.7975402832031,748.126766204834,0.0
2022-03-25,0.0,695.5435668945313,747.9391426086426,0.0
2022-03-28,0.0,695.690185546875,747.7235610961914,0.0
2022-03-29,0.0,694.9570831298828,747.6353401184082,0.0
2022-03-30,0.0,694.37060546875,747.8167518615722,0.0
2022-03-31,0.0,695.1384979248047,748.0745796203613,0.0
2022-04-01,0.0,697.0246795654297,748.0944602966308,0.0
2022-04-04,0.0,699.9347137451172,748.0099662780761,0.0
2022-04-05,0.0,704.3109497070312,747.8459503173829,0.0
2022-04-06,0.0,708.1181030273438,747.6421730041504,0.0
2022-04-07,0.0,712.1489135742188,747.5744544982911,0.0
2022-04-08,0.0,716.0107391357421,747.5204032897949,0.0
2022-04-11,0.0,720.0713684082032,747.6117301940918,0.0
2022-04-12,0.0,723.4361724853516,747.8937866210938,0.0
2022-04-13,0.0,726.66181640625,748.3156303405761,0.0
2022-04-18,0.0,729.136962890625,748.9101875305175,0.0
2022-04-19,0.0,731.4331848144532,749.4811363220215,0.0
2022-04-20,0.0,733.6598236083985,749.7638153076172,0.0
2022-04-21,0.0,735.8541534423828,750.149624633789,0.0
2022-04-22,0.0,737.3129028320312,750.4049682617188,0.0
2022-04-25,0.0,739.6985870361328,750.6062606811523,0.0
2022-04-26,0.0,742.4073303222656,750.829296875,0.0
2022-04-27,0.0,743.7169738769531,750.8417221069336,0.0
2022-04-28,0.0,745.2999755859375,750.983992767334,0.0
2022-04-29,0.0,745.9162750244141,751.0231323242188,0.0
2022-05-02,0.0,746.4480865478515,750.7286499023437,0.0
2022-05-04,0.0,745.8516662597656,750.1247741699219,0.0
2022-05-05,0.0,744.9669769287109,749.3885673522949,0.0
2022-05-06,0.0,743.8462036132812,748.5709739685059,0.0
2022-05-09,0.0,742.2930236816406,747.5409049987793,0.0
2022-05-10,0.0,740.4416320800781,746.3051948547363,0.0
2022-05-11,0.0,738.4485931396484,745.106761932373,0.0
2022-05-12,0.0,735.277621459961,743.5169273376465,0.0
2022-05-13,0.0,730.9784210205078,741.6860389709473,0.0
2022-05-16,0.0,727.0395568847656,739.9837539672851,0.0
2022-05-17,0.0,724.6638122558594,738.6256538391114,0.0
2022-05-18,0.0,721.7338928222656,737.187409210205,0.0
2022-05-19,0.0,718.490853881836,735.71748046875,0.0
2022-05-20,0.0,715.8666015625,734.4662384033203,0.0
2022-05-23,0.0,714.0475158691406,733.3050819396973,0.0
2022-05-24,0.0,711.858154296875,732.183065032959,0.0
2022-05-25,0.0,709.8502044677734,731.0858985900879,0.0
2022-05-26,0.0,709.4426483154297,730.2639556884766,0.0
2022-05-27,0.0,709.0773406982422,729.750163269043,0.0
2022-05-30,0.0,709.335791015625,729.2494186401367,0.0
2022-05-31,0.0,709.9247528076172,728.5355766296386,0.0
2022-06-01,0.0,711.3362823486328,727.7763832092285,0.0
2022-06-02,0.0,712.3775329589844,727.0407966613769,0.0
2022-06-03,0.0,713.6225616455079,726.2859512329102,0.0
2022-06-06,0.0,715.4317077636719,725.7932830810547,0.0
2022-06-07,0.0,716.6220672607421,725.0819274902344,0.0
2022-06-08,0.0,717.3825012207031,724.171142578125,0.0
2022-06-09,0.0,719.2189819335938,723.2671920776368,0.0
2022-06-10,0.0,721.3387634277344,722.3874717712403,0.0
2022-06-13,1.0,721.587271118164,721.5711204528809,1.0
2022-06-14,0.0,720.369580078125,720.4459976196289,-1.0
2022-06-15,0.0,719.3705780029297,719.4917243957519,0.0
2022-06-16,1.0,718.7840972900391,718.5989570617676,1.0
2022-06-17,0.0,717.6558685302734,717.8279586791992,-1.0
2022-06-20,0.0,716.4083557128906,716.9768165588379,0.0
2022-06-21,0.0,715.8094482421875,716.2909324645996,0.0
2022-06-22,0.0,714.4799255371094,715.57025680542,0.0
2022-06-23,0.0,713.0211822509766,715.4677474975585,0.0
2022-06-24,0.0,711.7115417480469,715.2614852905274,0.0
2022-06-27,0.0,710.163330078125,714.9465003967285,0.0
2022-06-28,0.0,708.0485229492188,714.889965057373,0.0
2022-06-29,0.0,705.5684051513672,714.9452583312989,0.0
2022-06-30,0.0,703.4535980224609,715.1832054138183,0.0
2022-07-01,0.0,701.4456481933594,715.806340789795,0.0
2022-07-04,0.0,700.12109375,716.4909820556641,0.0
2022-07-05,0.0,699.335806274414,717.1371047973632,0.0
2022-07-06,0.0,699.1593658447266,717.750299835205,0.0
2022-07-07,0.0,699.619107055664,718.5467697143555,0.0
2022-07-08,0.0,701.3934600830078,719.2867042541504,0.0
2022-07-11,0.0,705.4441528320312,720.1831993103027,0.0
2022-07-12,0.0,709.1419616699219,720.8280792236328,0.0
2022-07-13,0.0,712.419790649414,721.2393615722656,0.0
2022-07-14,0.0,716.0927490234375,721.7568809509278,0.0
2022-07-15,0.0,719.2910583496093,722.1669204711914,0.0
2022-07-18,1.0,723.5678924560547,722.8341667175293,1.0
2022-07-19,1.0,727.7701751708985,723.7840911865235,0.0
2022-07-20,1.0,732.5663940429688,724.8259635925293,0.0
2022-07-21,1.0,736.8829895019531,725.7659484863282,0.0
2022-07-22,1.0,741.187158203125,726.8190040588379,0.0
2022-07-25,1.0,745.3397399902344,727.6887840270996,0.0
2022-07-26,1.0,749.6140899658203,728.508863067627,0.0
2022-07-27,1.0,754.4724334716797,729.3071968078614,0.0
2022-07-28,1.0,759.8103973388672,730.1521263122559,0.0
2022-07-29,1.0,765.5111846923828,731.1063995361328,0.0
2022-08-01,1.0,770.645376586914,732.1228004455567,0.0
2022-08-02,1.0,775.5310577392578,732.9826408386231,0.0
2022-08-03,1.0,780.4440734863281,733.8586334228515,0.0
2022-08-04,1.0,784.3332336425781,734.6122360229492,0.0
2022-08-05,1.0,788.433627319336,735.5360679626465,0.0
2022-08-08,1.0,792.0356384277344,736.5266548156739,0.0
2022-08-10,1.0,796.70478515625,737.7200347900391,0.0
2022-08-11,1.0,802.2544342041016,738.9446739196777,0.0
2022-08-12,1.0,808.5788452148438,740.4866363525391,0.0
2022-08-16,1.0,815.2053955078125,742.0047309875488,0.0
2022-08-17,1.0,820.9981506347656,743.7554786682128,0.0
2022-08-18,1.0,826.4534851074219,745.4728157043457,0.0
2022-08-19,1.0,831.0520538330078,746.9871444702148,0.0
2022-08-22,1.0,834.5989837646484,748.4864509582519,0.0
2022-08-23,1.0,838.0301086425782,750.001537322998,0.0
2022-08-24,1.0,841.8889831542969,751.6819610595703,0.0
2022-08-25,1.0,845.9289855957031,753.3790878295898,0.0
2022-08-26,1.0,849.6852416992188,755.2655906677246,0.0
2022-08-29,1.0,851.9907043457031,756.9080581665039,0.0
2022-08-30,1.0,855.6698608398438,759.0623138427734,0.0
2022-09-01,1.0,858.4629455566406,761.1652809143067,0.0
2022-09-02,1.0,861.4393463134766,763.2320693969726,0.0
2022-09-05,1.0,864.5678527832031,765.3884483337403,0.0
2022-09-06,1.0,867.9825012207032,767.7884559631348,0.0
2022-09-07,1.0,870.1325012207031,770.3245880126954,0.0
2022-09-08,1.0,873.225,773.0730155944824,0.0
2022-09-09,1.0,875.85,775.5165817260743,0.0
